Título_Inmueble,Dirección_Inmueble,Latitud,Longitud,Rubro,Nombre,Dirección,Lugar_Place_ID
Edificio Argomedo (1 Est. 1 Bod.) Vista Norte Piso 2,"Argomedo 344, Santa Isabel, Santiago, RM (Metropolitana)",-33.4498201,-70.6361513,supermercado,Importadora Romano Castaño,"Portugal 565, Santiago, Santiago",ChIJ48mfzXzPYpYROvZ7dRdiaSE
Edificio Argomedo (1 Est. 1 Bod.) Vista Norte Piso 2,"Argomedo 344, Santa Isabel, Santiago, RM (Metropolitana)",-33.4498201,-70.6361513,supermercado,Inmobiliaria Echeverria Izquierdo,"y, Av. Portugal & Argomedo, Santiago, Santiago",ChIJzcJOuHDFYpYRTg9Xn3HX44I
Edificio Argomedo (1 Est. 1 Bod.) Vista Norte Piso 2,"Argomedo 344, Santa Isabel, Santiago, RM (Metropolitana)",-33.4498201,-70.6361513,supermercado,Gimnasio SmartFit Portugal,"Portugal 614, Santiago",ChIJD8HpvnDFYpYR9HHQ1e2eJZ4
Edificio Argomedo (1 Est. 1 Bod.) Vista Norte Piso 2,"Argomedo 344, Santa Isabel, Santiago, RM (Metropolitana)",-33.4498201,-70.6361513,supermercado,Santiago,Santiago,ChIJuzrymgbQYpYRl0jtCfRZnYc
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Puerto Montt,Puerto Montt,ChIJB_QgaU06GJYR38mleVrxo4Y
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Los matices 1975,"Volcán Corcovado 5820, Puerto Montt",ChIJ8Yf5CAA7GJYR5NFQ1lpNhZA
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Oceana Suites - Bosque Pucalan,"Volcán Corcovado 5820, Puerto Montt",ChIJuaW9FgA7GJYRQigF5uNlvbM
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Condominio Bosque Pucalán,"Volcán Corcovado 5820, Puerto Montt",ChIJfxMLJAA7GJYRGCahjJU0lak
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Condominio Los Volcanes 5800,"Volcán Corcovado 5800, Puerto Montt, Puerto Montt",ChIJJ2PPDgs7GJYRSsX3KtueswI
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Ecohand,"condominio los volcanes 5800, Puerto Montt",ChIJuYxqQ8Q7GJYRrIbw7XxOSFs
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Camino Alerce / Obispo Juan Gonzalez,Chile,ChIJG0SWY446GJYR12IuLRJrTx0
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Puerto 2,Puerto Montt,ChIJv8cwfgA7GJYRudJUNTjpTLU
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Milcalis,"Pasaje nuevo 4, Puerto Montt",ChIJyT22wsU7GJYRLi4xro-1kdU
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,MaquinariasTapiaDiaz Limitada,"La Vara, Puerto Montt",ChIJ9Y3ivU87GJYRgO-GgF0KLis
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,insano Park,"Nueva 1, Puerto Montt",ChIJ8_ivWAA7GJYRnwvwbXnq9FU
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Refugio Pucalan,"Volcán Copiapo 105, Puerto Montt",ChIJzY-FNj87GJYRLKXgc1jzs80
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Mini Market Los Domínicos,"Volcán Corcovado 5600, Puerto Montt, Puerto Montt",ChIJvzBHn547GJYR0lFKEsRV22o
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,BMC pro,"Volcán Corcovado 5600, Puerto Montt",ChIJDTvZbgA7GJYRlFJtH-NVaic
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Coffe sur.spa,"Volcán Corcovado 5600, d206, Puerto Montt",ChIJJyC-Rec7GJYRUH7ihLbr6cY
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,El Bazar de Leia,"Volcán Corcovado 5600, Puerto Montt",ChIJS0PrqGA7GJYRDlCd2Hx06nY
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,MiniMarket Nueva 1,"Nueva 1 5151, Puerto Montt",ChIJGzbFewA7GJYRARG-52GwuU8
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,PCLINK,"Nva Dos 5202, Puerto Montt, Puerto Montt",ChIJeyfxDmc7GJYR8b5p8QyPX1w
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Quincho Los Doninicos,"Volcán Corcovado, Puerto Montt, Puerto Montt",ChIJZX8iq-s7GJYRNCxowbml46w
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,restaurante,Asgard Fest,"Pasaje Ricardo García, Puerto Montt",ChIJea-nUQA7GJYR4gqFhEAt1e0
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Puerto Montt,Puerto Montt,ChIJB_QgaU06GJYR38mleVrxo4Y
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Los matices 1975,"Volcán Corcovado 5820, Puerto Montt",ChIJ8Yf5CAA7GJYR5NFQ1lpNhZA
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Oceana Suites - Bosque Pucalan,"Volcán Corcovado 5820, Puerto Montt",ChIJuaW9FgA7GJYRQigF5uNlvbM
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Condominio Bosque Pucalán,"Volcán Corcovado 5820, Puerto Montt",ChIJfxMLJAA7GJYRGCahjJU0lak
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Condominio Los Volcanes 5800,"Volcán Corcovado 5800, Puerto Montt, Puerto Montt",ChIJJ2PPDgs7GJYRSsX3KtueswI
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Ecohand,"condominio los volcanes 5800, Puerto Montt",ChIJuYxqQ8Q7GJYRrIbw7XxOSFs
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Camino Alerce / Obispo Juan Gonzalez,Chile,ChIJG0SWY446GJYR12IuLRJrTx0
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Puerto 2,Puerto Montt,ChIJv8cwfgA7GJYRudJUNTjpTLU
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Milcalis,"Pasaje nuevo 4, Puerto Montt",ChIJyT22wsU7GJYRLi4xro-1kdU
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,MaquinariasTapiaDiaz Limitada,"La Vara, Puerto Montt",ChIJ9Y3ivU87GJYRgO-GgF0KLis
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,insano Park,"Nueva 1, Puerto Montt",ChIJ8_ivWAA7GJYRnwvwbXnq9FU
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Refugio Pucalan,"Volcán Copiapo 105, Puerto Montt",ChIJzY-FNj87GJYRLKXgc1jzs80
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Mini Market Los Domínicos,"Volcán Corcovado 5600, Puerto Montt, Puerto Montt",ChIJvzBHn547GJYR0lFKEsRV22o
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,BMC pro,"Volcán Corcovado 5600, Puerto Montt",ChIJDTvZbgA7GJYRlFJtH-NVaic
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Coffe sur.spa,"Volcán Corcovado 5600, d206, Puerto Montt",ChIJJyC-Rec7GJYRUH7ihLbr6cY
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,El Bazar de Leia,"Volcán Corcovado 5600, Puerto Montt",ChIJS0PrqGA7GJYRDlCd2Hx06nY
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,MiniMarket Nueva 1,"Nueva 1 5151, Puerto Montt",ChIJGzbFewA7GJYRARG-52GwuU8
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,PCLINK,"Nva Dos 5202, Puerto Montt, Puerto Montt",ChIJeyfxDmc7GJYR8b5p8QyPX1w
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Quincho Los Doninicos,"Volcán Corcovado, Puerto Montt, Puerto Montt",ChIJZX8iq-s7GJYRNCxowbml46w
Arriendo Departamento Nuevo 2d/2b Puerto Montt,"Volcán Corcovado 5820, Puerto Montt, La Paloma, Puerto Montt, Los Lagos",-41.454093,-72.915598,supermercado,Asgard Fest,"Pasaje Ricardo García, Puerto Montt",ChIJea-nUQA7GJYR4gqFhEAt1e0
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Temuco,Temuco,ChIJIyIaws7TFJYRCIQA_4eI-sI
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Edificio Manchester,"02145, Portal de la Frontera, Martín Lutero, Temuco, Temuco",ChIJ_QRhlJ3WFJYRZ4o8lYNRBzI
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Altos del Portal,"Circunvalación Dover 40, Temuco, Temuco",ChIJq4g7dibUFJYRgGGwRxfnYLs
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Nottar Agencia Digital,"Albatro Real 02460, Temuco",ChIJCU0kYyHUFJYRJn10jUbMvvg
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Distribuidora Y Comercializadora Ie Limitada,"Martín Lutero 2806, Temuco, Temuco",ChIJC_KjnybUFJYRciujTIvLJAU
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Granotrade Sociedad Anonima,"Martín Lutero 2806, Temuco, Temuco",ChIJC_KjnybUFJYRanDge6E8kGw
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Sociedad Jaspard Enriquez Y Compania Limitada,"Martín Lutero 2145, Temuco, Temuco",ChIJC_KjnybUFJYRTeVwKsCoT_A
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Iheycuff,"Martín Lutero 02580, Temuco, Temuco",ChIJSbSjnybUFJYRyZRJ1ou9jXc
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Big Ben Technology,"Martín Lutero 02806, Temuco",ChIJJXjUcYXVFJYR_jjwPRG6ofk
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Weber Propiedades,"Martín Lutero 02145, Temuco, Temuco",ChIJIbisnybUFJYRAb-ZxXkyS-c
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Roller Home Temuco,"Martín Lutero 02462, Temuco",ChIJuWfuLPHVFJYRwDN2b2qDZsk
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Portal Francés Los Pablos,"Martín Lutero 02184, Temuco",ChIJ40LDbajVFJYRYVbaqGKXTzk
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Antes muerta que sencilla,"Avenida Martin Lutero 02148, Temuco",ChIJa5Jy9WvVFJYR0_4jSzv8PzE
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Playgroup Temuco,"Martín Lutero 02463, Temuco",ChIJT4ckvCbUFJYRXkbLiUTJRX8
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Ellas And Company Estetica,"Martín Lutero 02148, Temuco",ChIJTR8IHUTVFJYRdKg6F5_-Bo8
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Estacionamiento Strip Center Portal Francés,"Avenida Martin Lutero 02148, Temuco",ChIJf9UMAQDVFJYRyzALcCCv63o
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Punto de reciclaje Municipalidad de temuco vidrio y plastico,"Martín Lutero 2463, Temuco",ChIJ53M8eQDVFJYRzEUakvUlANQ
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,The Polish - Carwash & Detailing,"Martín Lutero 02184, Temuco",ChIJty5stwPVFJYRbTEsjy-_eFI
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,"Cafetería y pastelería ""Marriet"" - Portal Francés","Martín Lutero 2184, Temuco",ChIJlVsOJsHVFJYR0WpH62mS0Gw
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,restaurante,Edificio Mont Blanc,"Los Pablos 2500, Los Pablos 02500, Temuco, Temuco",ChIJWdsuUGfVFJYRU9KJ7UveohE
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Temuco,Temuco,ChIJIyIaws7TFJYRCIQA_4eI-sI
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Edificio Manchester,"02145, Portal de la Frontera, Martín Lutero, Temuco, Temuco",ChIJ_QRhlJ3WFJYRZ4o8lYNRBzI
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Altos del Portal,"Circunvalación Dover 40, Temuco, Temuco",ChIJq4g7dibUFJYRgGGwRxfnYLs
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Nottar Agencia Digital,"Albatro Real 02460, Temuco",ChIJCU0kYyHUFJYRJn10jUbMvvg
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Distribuidora Y Comercializadora Ie Limitada,"Martín Lutero 2806, Temuco, Temuco",ChIJC_KjnybUFJYRciujTIvLJAU
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Granotrade Sociedad Anonima,"Martín Lutero 2806, Temuco, Temuco",ChIJC_KjnybUFJYRanDge6E8kGw
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Sociedad Jaspard Enriquez Y Compania Limitada,"Martín Lutero 2145, Temuco, Temuco",ChIJC_KjnybUFJYRTeVwKsCoT_A
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Iheycuff,"Martín Lutero 02580, Temuco, Temuco",ChIJSbSjnybUFJYRyZRJ1ou9jXc
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Big Ben Technology,"Martín Lutero 02806, Temuco",ChIJJXjUcYXVFJYR_jjwPRG6ofk
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Weber Propiedades,"Martín Lutero 02145, Temuco, Temuco",ChIJIbisnybUFJYRAb-ZxXkyS-c
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Roller Home Temuco,"Martín Lutero 02462, Temuco",ChIJuWfuLPHVFJYRwDN2b2qDZsk
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Portal Francés Los Pablos,"Martín Lutero 02184, Temuco",ChIJ40LDbajVFJYRYVbaqGKXTzk
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Antes muerta que sencilla,"Avenida Martin Lutero 02148, Temuco",ChIJa5Jy9WvVFJYR0_4jSzv8PzE
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Playgroup Temuco,"Martín Lutero 02463, Temuco",ChIJT4ckvCbUFJYRXkbLiUTJRX8
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Ellas And Company Estetica,"Martín Lutero 02148, Temuco",ChIJTR8IHUTVFJYRdKg6F5_-Bo8
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Estacionamiento Strip Center Portal Francés,"Avenida Martin Lutero 02148, Temuco",ChIJf9UMAQDVFJYRyzALcCCv63o
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Punto de reciclaje Municipalidad de temuco vidrio y plastico,"Martín Lutero 2463, Temuco",ChIJ53M8eQDVFJYRzEUakvUlANQ
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,The Polish - Carwash & Detailing,"Martín Lutero 02184, Temuco",ChIJty5stwPVFJYRbTEsjy-_eFI
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,"Cafetería y pastelería ""Marriet"" - Portal Francés","Martín Lutero 2184, Temuco",ChIJlVsOJsHVFJYR0WpH62mS0Gw
Se Arrienda Moderno Departamento Portal De La Frontera,"Av. Martin Lutero 2440, Estadio Germán Becker, Temuco, La Araucanía",-38.7492048,-72.64625529999999,supermercado,Edificio Mont Blanc,"Los Pablos 2500, Los Pablos 02500, Temuco, Temuco",ChIJWdsuUGfVFJYRU9KJ7UveohE
Arriendo Amplio Departamento 2d En Suite Avenida España 702,"Av. España 702, Santiago, Barrio República, Santiago, RM (Metropolitana)",-33.4571035,-70.6682823,restaurante,Santiago,Santiago,ChIJL68lBEHFYpYRMQkPQDzVdYQ
Arriendo Amplio Departamento 2d En Suite Avenida España 702,"Av. España 702, Santiago, Barrio República, Santiago, RM (Metropolitana)",-33.4571035,-70.6682823,restaurante,Liceo Darío Salas,"Avenida España 585, Santiago, Santiago",ChIJD4s2dQLFYpYRF3qK3D_mbSs
Arriendo Amplio Departamento 2d En Suite Avenida España 702,"Av. España 702, Santiago, Barrio República, Santiago, RM (Metropolitana)",-33.4571035,-70.6682823,restaurante,Lecherias Loncomilla,"Domeyko 2367, Santiago, Santiago",ChIJw0EuiwLFYpYR8YO1sAKKRuY
Arriendo Amplio Departamento 2d En Suite Avenida España 702,"Av. España 702, Santiago, Barrio República, Santiago, RM (Metropolitana)",-33.4571035,-70.6682823,restaurante,Residencial Avda España,"Avenida España 764, Santiago, Santiago",ChIJG3ZSjgLFYpYRUOk08p6JkFc
Arriendo Amplio Departamento 2d En Suite Avenida España 702,"Av. España 702, Santiago, Barrio República, Santiago, RM (Metropolitana)",-33.4571035,-70.6682823,restaurante,Sushi Lover's Santiago,"Avenida Almirante Blanco Encalada 2391, Santiago",ChIJEXGCmgLFYpYRg9eQgBnvDa4
Arriendo Amplio Departamento 2d En Suite Avenida España 702,"Av. España 702, Santiago, Barrio República, Santiago, RM (Metropolitana)",-33.4571035,-70.6682823,restaurante,INCIAMEDIS,"Domeyko 2373, Santiago, Santiago",ChIJfQ2KJMzaYpYRDzMig-KQrG8
Arriendo Amplio Departamento 2d En Suite Avenida España 702,"Av. España 702, Santiago, Barrio República, Santiago, RM (Metropolitana)",-33.4571035,-70.6682823,restaurante,Universidad De Chile - Departamento Ingeniería Industrial Posgrado,"Domeyko 2363, Santiago",ChIJR7OLpATFYpYRm7cMtTHww5I
Arriendo Amplio Departamento 2d En Suite Avenida España 702,"Av. España 702, Santiago, Barrio República, Santiago, RM (Metropolitana)",-33.4571035,-70.6682823,restaurante,Jardín Infantil Creasueños,"Claudio Gay 2318, Santiago, Santiago",ChIJyTD2RALFYpYRYb2x-gXeINQ
Arriendo Amplio Departamento 2d En Suite Avenida España 702,"Av. España 702, Santiago, Barrio República, Santiago, RM (Metropolitana)",-33.4571035,-70.6682823,restaurante,Liceo Comercial Joaquín Vera Morales,"Avenida España 554, Santiago, Santiago",ChIJKzjgDALFYpYROlAfusKd3nU
Arriendo Amplio Departamento 2d En Suite Avenida España 702,"Av. España 702, Santiago, Barrio República, Santiago, RM (Metropolitana)",-33.4571035,-70.6682823,restaurante,BANDERASDEPAISES,"Domeyko 2188, Santiago, Santiago",ChIJeZOXISDRYpYRstfKx7HzBwY
